Station Position;Payerne
Longitude (?);6.94
Latitude (?);46.81
Altitude (m);491.0

Software Version
Software; UMSS Meteo Routine 1.5
Config; SRS-C50-100, 10.02.2017

Surface Weather
Pressure (hPa);958.9
Temperature (?C);16.6
Humidity (%);88.4
Dewpoint (?C);14.67
Wind Velocity (m/s);0.0
Wind Direction (deg);000
Clouds;15671
Ozone (nb);

Sounding;20170712.00
Start Date;11.07.17
Start Time;22:50:43
Remark;

Sonde;SRS_C50
Serial Number;761
Sonde Identifier;100

ECC Cells
Background Current Ib1 (uA);
Background Current Ib2 (uA);
Pump Performance (s/100ml);
Serial Number ECC;

IWV (mm);34.845

Pressure Level (hPa);1000.0
Altitude (m);134.01

Sounding Data
Rel. Time;Altitude (gpm);Wind Direction (?);Wind Velocity (m/s);Pressure (hPa);Temperature (?C);Humidity (%);Dewpoint (?C);Ozone (nbar);Ozone normalized (nbar);Pump Temperature (K);I ECC cells (uA);Level Flag;LAT (?);LON (?);Channel Temperature (?C)
2944;16933.12;281.33;14.84;95.38;-59.0;1.14;-89.52;;;;;0;46.728486;7.775243;-58.9
2945;16936.89;281.61;14.69;95.32;-59.05;1.15;-89.54;;;;;0;46.728464;7.775454;-58.95
2946;16940.87;281.9;14.52;95.26;-59.1;1.15;-89.55;;;;;0;46.728436;7.775663;-59.03
2947;16945.25;282.19;14.36;95.2;-59.09;1.15;-89.57;;;;;0;46.728402;7.775856;-59.14
2948;16949.93;282.46;14.2;95.12;-59.11;1.14;-89.59;;;;;0;46.728363;7.776037;-59.21
2949;16954.65;282.72;14.04;95.05;-59.15;1.14;-89.62;;;;;0;46.72832;7.776208;-58.66
2950;16961.35;283.11;13.78;94.95;-59.13;1.14;-89.63;;;;;2;46.728247;7.77647;-57.63
2951;16962.53;283.18;13.73;94.93;-59.14;1.14;-89.65;;;;;0;46.728234;7.77652;-57.72
2952;16966.23;283.37;13.58;94.88;-59.18;1.14;-89.69;;;;;0;46.728195;7.776671;-58.23
2953;16970.26;283.52;13.43;94.82;-59.17;1.13;-89.71;;;;;0;46.728161;7.776827;-58.59
2954;16974.43;283.66;13.29;94.75;-59.2;1.12;-89.75;;;;;0;46.728135;7.776986;-58.58
2955;16978.5;283.78;13.15;94.69;-59.14;1.11;-89.75;;;;;0;46.728112;7.777152;-58.12
2956;16982.47;283.87;13.02;94.63;-59.05;1.1;-89.75;;;;;0;46.728093;7.77733;-57.89
2957;16986.26;283.94;12.9;94.57;-58.92;1.09;-89.73;;;;;0;46.728077;7.777508;-58.19
2958;16990.12;284.01;12.78;94.52;-58.78;1.08;-89.71;;;;;0;46.72806;7.777687;-58.63
2959;16994.3;284.07;12.67;94.45;-58.72;1.07;-89.71;;;;;0;46.728036;7.777855;-58.66
2960;16998.81;284.13;12.56;94.39;-58.67;1.06;-89.73;;;;;0;46.72801;7.778023;-58.55
2961;17003.1;284.19;12.46;94.32;-58.6;1.05;-89.73;;;;;0;46.72798;7.778181;-58.17
2962;17006.66;284.26;12.37;94.27;-58.53;1.04;-89.72;;;;;0;46.727946;7.778323;-58.27
2963;17010.13;284.34;12.28;94.22;-58.45;1.04;-89.71;;;;;0;46.72791;7.778468;-58.37
2964;17013.8;284.43;12.2;94.16;-58.43;1.03;-89.7;;;;;0;46.727875;7.778612;-58.1
2965;17018.01;284.52;12.13;94.1;-58.37;1.03;-89.7;;;;;0;46.727845;7.778754;-58.04
2966;17022.4;284.63;12.06;94.03;-58.35;1.02;-89.69;;;;;0;46.72782;7.778905;-58.28
2967;17026.68;284.73;12.0;93.97;-58.33;1.02;-89.68;;;;;0;46.727799;7.779059;-58.37
2968;17030.23;284.84;11.95;93.91;-58.29;1.02;-89.67;;;;;0;46.727782;7.779212;-57.97
2969;17033.38;284.93;11.91;93.87;-58.27;1.02;-89.66;;;;;0;46.727765;7.779372;-57.73
2970;17036.83;285.02;11.87;93.82;-58.29;1.02;-89.68;;;;;0;46.727746;7.77953;-57.78
2971;17040.65;285.1;11.83;93.76;-58.2;1.01;-89.64;;;;;0;46.727723;7.779682;-58.04
2972;17044.88;285.15;11.79;93.7;-58.12;1.01;-89.59;;;;;0;46.727694;7.779825;-58.23
2973;17048.96;285.19;11.76;93.64;-58.06;1.01;-89.57;;;;;0;46.727661;7.779958;-58.1
2974;17052.62;285.19;11.72;93.58;-57.99;1.01;-89.55;;;;;0;46.727624;7.780091;-57.87
2975;17056.03;285.17;11.67;93.53;-58.0;1.01;-89.54;;;;;0;46.727586;7.780223;-57.96
2976;17059.66;285.11;11.62;93.48;-57.94;1.0;-89.51;;;;;0;46.72755;7.780356;-58.08
2977;17063.89;285.03;11.56;93.41;-57.92;1.01;-89.49;;;;;0;46.727515;7.780496;-58.09
2978;17071.35;284.85;11.43;93.3;-57.86;1.01;-89.44;;;;;2;46.727464;7.780756;-58.32
2979;17072.76;284.8;11.4;93.28;-57.87;1.01;-89.44;;;;;0;46.727453;7.780818;-58.36
2980;17076.3;284.66;11.29;93.23;-57.9;1.01;-89.44;;;;;0;46.727426;7.780987;-58.39
2981;17080.05;284.51;11.18;93.17;-57.95;1.02;-89.43;;;;;0;46.727399;7.78116;-58.39
2982;17084.44;284.36;11.05;93.11;-57.93;1.02;-89.41;;;;;0;46.727372;7.78133;-58.41
2983;17089.13;284.21;10.91;93.04;-57.93;1.02;-89.4;;;;;0;46.727344;7.781491;-58.37
2984;17093.86;284.07;10.76;92.97;-57.92;1.02;-89.38;;;;;0;46.727315;7.781647;-58.36
2985;17098.19;283.95;10.6;92.91;-57.9;1.02;-89.36;;;;;0;46.727286;7.781793;-58.34
2986;17102.15;283.85;10.44;92.85;-57.86;1.02;-89.34;;;;;0;46.727264;7.78193;-58.27
2987;17106.04;283.76;10.27;92.79;-57.83;1.02;-89.32;;;;;0;46.727244;7.782061;-57.87
2988;17110.17;283.69;10.12;92.73;-57.81;1.02;-89.31;;;;;0;46.72723;7.782185;-57.34
2989;17114.39;283.61;9.96;92.67;-57.78;1.02;-89.29;;;;;0;46.727224;7.782299;-56.96
2990;17118.54;283.51;9.83;92.61;-57.74;1.02;-89.26;;;;;0;46.727222;7.78241;-57.17
2991;17123.06;283.38;9.7;92.54;-57.74;1.03;-89.25;;;;;0;46.727221;7.782517;-57.57
2992;17128.14;283.2;9.6;92.47;-57.77;1.03;-89.24;;;;;0;46.727216;7.78262;-57.71
2993;17133.23;282.93;9.51;92.39;-57.75;1.03;-89.23;;;;;0;46.727207;7.782722;-57.43
2994;17137.56;282.57;9.45;92.33;-57.78;1.03;-89.23;;;;;0;46.72719;7.782822;-57.74
2995;17141.24;282.09;9.41;92.27;-57.8;1.03;-89.24;;;;;0;46.727166;7.782924;-57.86
2996;17145.3;281.49;9.4;92.21;-57.8;1.03;-89.25;;;;;0;46.727131;7.783028;-57.85
2997;17150.5;280.75;9.41;92.14;-57.82;1.03;-89.26;;;;;0;46.727088;7.783134;-57.59
2998;17156.18;279.9;9.44;92.06;-57.7;1.03;-89.22;;;;;0;46.727039;7.783244;-57.75
2999;17162.1;278.94;9.49;91.97;-57.48;1.02;-89.13;;;;;0;46.726988;7.783356;-57.84
3000;17167.82;277.89;9.57;91.89;-57.42;1.02;-89.09;;;;;0;46.72694;7.783469;-57.77
3001;17172.59;276.79;9.66;91.82;-57.42;1.02;-89.09;;;;;0;46.726901;7.783583;-57.7
3002;17176.87;275.66;9.78;91.75;-57.49;1.01;-89.12;;;;;0;46.726876;7.783704;-57.84
3003;17181.34;274.54;9.9;91.69;-57.48;1.01;-89.12;;;;;0;46.726869;7.783828;-57.82
3004;17185.95;273.46;10.04;91.62;-57.43;1.02;-89.09;;;;;0;46.72688;7.783952;-57.79
3005;17190.65;272.44;10.18;91.55;-57.4;1.02;-89.05;;;;;0;46.726905;7.784086;-57.52
3006;17194.85;271.49;10.33;91.49;-57.4;1.02;-89.03;;;;;0;46.72694;7.784228;-57.21
3007;17198.57;270.65;10.48;91.44;-57.41;1.03;-89.01;;;;;0;46.726979;7.784372;-57.1
3008;17202.44;270.1;10.62;91.38;-57.48;1.03;-89.01;;;;;0;46.727015;7.784516;-57.12
3009;17207.13;269.69;10.75;91.32;-57.52;1.04;-89.0;;;;;0;46.727043;7.784671;-57.34
3010;17212.25;269.28;10.88;91.24;-57.54;1.04;-89.0;;;;;0;46.727058;7.78483;-57.25
3011;17217.0;268.87;11.01;91.17;-57.59;1.05;-89.0;;;;;0;46.727061;7.78499;-57.54
3012;17221.16;268.46;11.14;91.11;-57.68;1.06;-89.01;;;;;0;46.727052;7.785152;-57.74
3013;17225.04;268.05;11.26;91.06;-57.7;1.06;-89.01;;;;;0;46.727038;7.785309;-57.9
3014;17229.37;267.64;11.35;90.99;-57.71;1.07;-89.0;;;;;0;46.727022;7.785458;-58.03
3015;17234.02;267.23;11.44;90.93;-57.73;1.07;-88.99;;;;;0;46.727009;7.785604;-58.02
3016;17238.46;267.02;11.53;90.86;-57.75;1.07;-88.99;;;;;0;46.727002;7.78575;-58.08
3017;17242.25;266.9;11.6;90.81;-57.78;1.08;-89.0;;;;;0;46.727006;7.785896;-58.1
3018;17245.85;266.82;11.67;90.76;-57.85;1.08;-89.01;;;;;0;46.727012;7.786041;-58.02
3019;17249.62;266.77;11.73;90.7;-57.86;1.08;-89.01;;;;;0;46.727024;7.786188;-58.0
3020;17253.81;266.75;11.79;90.64;-57.86;1.08;-89.01;;;;;0;46.727039;7.786341;-57.91
3021;17258.43;266.77;11.85;90.58;-57.9;1.09;-89.02;;;;;0;46.727055;7.786499;-57.9
3022;17262.64;266.82;11.9;90.52;-57.94;1.09;-89.03;;;;;0;46.727067;7.786658;-57.85
3023;17266.33;266.91;11.94;90.46;-57.97;1.09;-89.04;;;;;0;46.727079;7.786826;-57.94
3024;17269.9;267.04;11.98;90.41;-58.01;1.1;-89.05;;;;;0;46.72709;7.786991;-57.99
3025;17273.8;267.2;12.02;90.36;-58.02;1.1;-89.07;;;;;0;46.727102;7.787155;-57.97
3026;17278.22;267.4;12.04;90.29;-58.08;1.1;-89.09;;;;;0;46.727116;7.787314;-57.99
3027;17282.85;267.62;12.07;90.23;-58.12;1.1;-89.11;;;;;0;46.727131;7.787469;-58.02
3028;17286.9;267.87;12.08;90.17;-58.17;1.1;-89.12;;;;;0;46.727147;7.787623;-58.05
3029;17290.51;268.13;12.09;90.12;-58.1;1.1;-89.11;;;;;0;46.727159;7.787776;-58.06
3030;17294.1;268.4;12.08;90.06;-58.12;1.1;-89.11;;;;;0;46.727166;7.787928;-58.14
3031;17298.16;268.67;12.06;90.01;-58.13;1.1;-89.13;;;;;0;46.727165;7.788077;-58.2
3032;17302.6;268.93;12.04;89.94;-58.13;1.1;-89.14;;;;;0;46.727157;7.788238;-58.31
3033;17306.65;269.17;12.0;89.89;-58.11;1.09;-89.14;;;;;0;46.727142;7.788408;-58.24
3034;17309.95;269.39;11.95;89.84;-58.08;1.09;-89.14;;;;;0;46.727124;7.788582;-58.14
3035;17313.43;269.58;11.89;89.79;-58.08;1.09;-89.14;;;;;0;46.727108;7.788758;-58.1
3036;17317.21;269.75;11.82;89.73;-58.09;1.09;-89.16;;;;;0;46.727098;7.788936;-58.01
3037;17321.64;269.89;11.74;89.67;-58.07;1.08;-89.17;;;;;0;46.727094;7.789115;-58.11
3038;17326.23;270.0;11.66;89.61;-58.06;1.08;-89.17;;;;;0;46.727098;7.789286;-58.25
3039;17330.28;270.09;11.58;89.55;-58.01;1.08;-89.16;;;;;0;46.727107;7.789454;-58.37
3040;17334.1;270.17;11.51;89.49;-57.95;1.07;-89.14;;;;;0;46.727118;7.789614;-58.4
3041;17337.92;270.22;11.44;89.44;-57.9;1.07;-89.12;;;;;0;46.727128;7.789764;-58.42
3042;17341.57;270.28;11.37;89.39;-57.93;1.07;-89.14;;;;;0;46.727133;7.789896;-58.37
3043;17344.84;270.33;11.32;89.34;-57.96;1.07;-89.16;;;;;0;46.727133;7.790019;-58.22
3044;17347.93;270.38;11.28;89.3;-57.98;1.07;-89.18;;;;;0;46.727129;7.790142;-58.07
3045;17353.72;270.52;11.24;89.22;-57.99;1.07;-89.18;;;;;2;46.727116;7.790366;-57.95
3046;17353.73;270.52;11.24;89.22;-57.99;1.07;-89.18;;;;;0;46.727116;7.790366;-57.95
3047;17357.3;270.61;11.25;89.16;-57.95;1.07;-89.16;;;;;0;46.727113;7.790485;-57.95
3048;17361.28;270.73;11.26;89.11;-57.9;1.07;-89.16;;;;;0;46.727111;7.790608;-58.0
3049;17365.29;270.86;11.29;89.05;-57.93;1.07;-89.17;;;;;0;46.727113;7.79074;-58.06
3050;17369.0;271.02;11.33;89.0;-57.95;1.06;-89.19;;;;;0;46.727118;7.790895;-58.16
3051;17372.44;271.2;11.37;88.95;-57.92;1.06;-89.18;;;;;0;46.727124;7.791062;-58.25
3052;17375.94;271.41;11.41;88.9;-57.89;1.06;-89.19;;;;;0;46.727128;7.791228;-58.26
3053;17379.62;271.64;11.45;88.85;-57.84;1.05;-89.18;;;;;0;46.727127;7.791395;-58.35
3054;17383.41;271.9;11.48;88.8;-57.76;1.05;-89.15;;;;;0;46.727123;7.791561;-58.35
3055;17386.81;272.18;11.5;88.75;-57.67;1.04;-89.14;;;;;0;46.727116;7.791727;-58.32
3056;17390.06;272.5;11.52;88.7;-57.69;1.03;-89.15;;;;;0;46.727108;7.791894;-58.32
3057;17393.56;272.83;11.52;88.65;-57.64;1.03;-89.13;;;;;0;46.7271;7.792055;-58.23
3058;17397.16;273.2;11.52;88.6;-57.51;1.02;-89.09;;;;;0;46.727094;7.792211;-58.12
3059;17400.76;273.59;11.49;88.55;-57.4;1.02;-89.06;;;;;0;46.727092;7.792376;-58.1
3060;17404.15;273.98;11.47;88.5;-57.38;1.01;-89.06;;;;;0;46.727092;7.792537;-58.1
3061;17407.39;274.4;11.43;88.46;-57.39;1.01;-89.08;;;;;0;46.727092;7.792695;-58.1
3062;17410.42;274.82;11.39;88.42;-57.38;1.0;-89.09;;;;;0;46.727092;7.792852;-58.17
3063;17413.74;275.25;11.34;88.37;-57.25;1.0;-89.04;;;;;0;46.727089;7.793006;-58.11
3064;17417.7;275.68;11.28;88.32;-57.11;1.0;-88.98;;;;;0;46.727081;7.79315;-58.0
3065;17421.74;276.09;11.22;88.26;-57.09;0.99;-88.96;;;;;0;46.727067;7.793286;-57.92
3066;17425.29;276.5;11.17;88.21;-57.06;0.99;-88.94;;;;;0;46.727052;7.793415;-57.69
3067;17428.64;276.88;11.11;88.16;-57.02;0.99;-88.92;;;;;0;46.727033;7.79354;-57.48
3068;17432.31;277.25;11.05;88.11;-57.02;1.0;-88.91;;;;;0;46.72701;7.793671;-57.46
3069;17436.52;277.59;11.0;88.05;-57.07;1.0;-88.93;;;;;0;46.726988;7.793805;-57.45
3070;17440.72;277.92;10.94;87.99;-57.12;1.0;-88.94;;;;;0;46.726965;7.793949;-57.43
3071;17444.57;278.23;10.89;87.94;-57.11;1.0;-88.92;;;;;0;46.726945;7.794098;-57.39
3072;17448.49;278.54;10.83;87.89;-57.0;1.0;-88.88;;;;;0;46.726926;7.794247;-57.38
3073;17452.65;278.86;10.77;87.83;-56.95;1.0;-88.84;;;;;0;46.72691;7.794394;-57.45
3074;17456.67;279.17;10.71;87.77;-56.88;1.0;-88.8;;;;;0;46.726897;7.794539;-57.47
3075;17460.56;279.49;10.64;87.72;-56.82;0.99;-88.77;;;;;0;46.726885;7.794679;-57.46
3076;17464.18;279.8;10.58;87.67;-56.77;0.99;-88.75;;;;;0;46.726875;7.794814;-57.36
3077;17467.61;280.16;10.51;87.62;-56.73;0.99;-88.73;;;;;0;46.726866;7.794954;-57.4
3078;17471.46;280.55;10.43;87.57;-56.7;0.99;-88.71;;;;;0;46.726858;7.795097;-57.42
3079;17475.77;280.98;10.34;87.51;-56.71;0.99;-88.71;;;;;0;46.726849;7.795241;-57.39
3080;17479.79;281.43;10.25;87.45;-56.74;0.99;-88.72;;;;;0;46.726838;7.795384;-57.37
3081;17483.52;281.91;10.14;87.4;-56.73;1.0;-88.69;;;;;0;46.726826;7.79553;-57.34
3082;17487.65;282.42;10.04;87.34;-56.65;1.0;-88.61;;;;;0;46.726812;7.795676;-57.31
3083;17492.08;282.95;9.92;87.28;-56.55;1.0;-88.54;;;;;0;46.726794;7.79581;-57.23
3084;17496.59;283.49;9.81;87.22;-56.45;1.0;-88.48;;;;;0;46.726774;7.79594;-57.24
3085;17500.64;284.03;9.69;87.17;-56.39;1.0;-88.43;;;;;0;46.726752;7.796057;-57.0
3086;17504.44;284.58;9.56;87.11;-56.33;1.0;-88.39;;;;;0;46.726724;7.796173;-56.84
3087;17508.51;285.13;9.44;87.06;-56.29;1.0;-88.36;;;;;0;46.726693;7.796284;-56.79
3088;17512.91;285.67;9.31;87.0;-56.25;1.0;-88.34;;;;;0;46.726657;7.79639;-56.74
3089;17516.98;286.21;9.17;86.94;-56.26;1.0;-88.33;;;;;0;46.726618;7.796501;-56.7
3090;17520.36;286.76;9.04;86.9;-56.23;1.0;-88.32;;;;;0;46.726577;7.796613;-56.7
3091;17523.5;287.32;8.9;86.85;-56.21;1.0;-88.3;;;;;0;46.726539;7.796723;-56.44
3092;17526.95;287.89;8.76;86.81;-56.2;1.0;-88.3;;;;;0;46.726508;7.796833;-56.17
3093;17531.12;288.48;8.61;86.75;-56.21;1.0;-88.3;;;;;0;46.726485;7.796943;-56.42
3094;17535.89;289.08;8.46;86.68;-56.16;1.0;-88.26;;;;;0;46.726471;7.797049;-56.67
3095;17541.22;289.7;8.29;86.61;-56.11;1.0;-88.23;;;;;0;46.726465;7.797154;-56.7
3096;17547.06;290.32;8.12;86.53;-56.1;1.0;-88.22;;;;;0;46.726465;7.797261;-56.7
3097;17552.86;290.92;7.94;86.45;-56.03;1.0;-88.17;;;;;0;46.726466;7.797369;-56.62
3098;17558.36;291.49;7.75;86.38;-55.92;1.0;-88.09;;;;;0;46.726463;7.797477;-56.53
3099;17563.58;291.98;7.54;86.31;-55.74;1.0;-88.01;;;;;0;46.726452;7.797585;-56.48
3100;17568.71;292.35;7.31;86.24;-55.8;1.0;-88.0;;;;;0;46.726428;7.797692;-56.5
3101;17574.06;292.57;7.07;86.16;-55.82;1.0;-88.01;;;;;0;46.726393;7.797795;-56.63
3102;17579.85;292.57;6.82;86.09;-55.82;1.0;-88.02;;;;;0;46.726346;7.797893;-56.62
3103;17586.0;292.29;6.56;86.0;-55.79;1.0;-88.01;;;;;0;46.72629;7.797984;-56.56
3104;17592.36;291.67;6.29;85.92;-55.82;1.0;-88.03;;;;;0;46.726227;7.798072;-56.31
3105;17598.78;290.66;6.02;85.83;-55.84;0.99;-88.03;;;;;0;46.726162;7.79815;-56.26
3106;17604.36;289.19;5.75;85.76;-55.86;1.0;-88.04;;;;;0;46.726102;7.798224;-56.27
3107;17609.03;287.25;5.49;85.69;-55.88;1.01;-88.03;;;;;0;46.726049;7.798286;-56.21
3108;17613.46;284.81;5.25;85.63;-55.93;1.01;-88.03;;;;;0;46.726007;7.798329;-56.15
3109;17618.04;281.89;5.04;85.57;-55.97;1.02;-88.02;;;;;0;46.725978;7.798356;-56.22
3110;17622.73;278.59;4.86;85.51;-55.94;1.02;-88.0;;;;;0;46.725962;7.798371;-56.3
3111;17627.08;275.01;4.73;85.45;-55.99;1.02;-87.99;;;;;0;46.72596;7.798384;-56.49
3112;17632.26;270.21;4.62;85.38;-55.94;1.03;-87.94;;;;;4;46.725979;7.798409;-56.42
3113;17634.98;267.93;4.61;85.34;-55.92;1.03;-87.92;;;;;0;46.726003;7.798435;-56.39
3114;17638.89;264.66;4.61;85.29;-55.97;1.03;-87.93;;;;;0;46.726048;7.798487;-56.22
3115;17642.8;261.39;4.61;85.24;-56.02;1.04;-87.97;;;;;0;46.726101;7.798558;-56.3
3116;17646.18;259.34;4.64;85.19;-55.99;1.04;-87.95;;;;;0;46.726157;7.798636;-56.41
3117;17649.31;257.89;4.7;85.15;-56.06;1.04;-87.96;;;;;0;46.726208;7.798721;-56.58
3118;17652.78;256.44;4.76;85.1;-56.1;1.04;-87.96;;;;;0;46.726251;7.798805;-56.6
3119;17656.56;254.98;4.82;85.05;-55.93;1.04;-87.9;;;;;0;46.726282;7.798885;-56.5
3120;17660.61;253.53;4.87;85.0;-55.88;1.04;-87.87;;;;;0;46.726308;7.798956;-56.37
3121;17664.94;252.08;4.93;84.94;-55.89;1.03;-87.88;;;;;0;46.726323;7.799022;-56.5
3122;17669.4;251.43;4.98;84.88;-55.89;1.03;-87.88;;;;;0;46.726327;7.799084;-56.59
3123;17673.49;251.14;5.02;84.83;-55.9;1.03;-87.88;;;;;0;46.726323;7.79914;-56.56
3124;17677.31;250.85;5.07;84.78;-55.91;1.03;-87.88;;;;;0;46.726314;7.799196;-56.51
3125;17681.13;250.65;5.11;84.73;-55.89;1.03;-87.86;;;;;0;46.726304;7.799252;-56.44
3126;17685.61;250.52;5.14;84.67;-55.79;1.03;-87.84;;;;;0;46.726296;7.79931;-56.39
3127;17690.48;250.39;5.17;84.6;-55.87;1.03;-87.84;;;;;0;46.726293;7.799373;-56.43
3128;17694.96;250.24;5.2;84.54;-55.86;1.03;-87.87;;;;;0;46.726298;7.799443;-56.47
3129;17701.72;249.95;5.24;84.45;-55.73;1.03;-87.8;;;;;2;46.726328;7.799562;-56.54
3130;17702.65;249.91;5.24;84.44;-55.74;1.03;-87.8;;;;;0;46.726334;7.799579;-56.52
3131;17706.78;249.71;5.26;84.38;-55.77;1.03;-87.8;;;;;0;46.726366;7.799647;-56.29
3132;17711.14;249.51;5.28;84.33;-55.81;1.03;-87.82;;;;;0;46.726404;7.799709;-55.86
3133;17715.42;249.29;5.3;84.27;-55.83;1.04;-87.82;;;;;0;46.726443;7.799767;-56.02
3134;17719.59;249.05;5.31;84.22;-55.83;1.04;-87.82;;;;;0;46.726481;7.799825;-56.16
3135;17724.14;248.78;5.32;84.15;-55.91;1.04;-87.83;;;;;0;46.726514;7.799888;-56.1
3136;17728.85;248.33;5.33;84.09;-55.93;1.05;-87.83;;;;;0;46.726539;7.799957;-55.91
3137;17732.92;247.81;5.35;84.04;-55.94;1.05;-87.83;;;;;0;46.726557;7.800031;-56.24
3138;17736.6;247.28;5.36;83.99;-56.0;1.06;-87.83;;;;;0;46.726568;7.800111;-56.03
3139;17740.14;246.76;5.37;83.94;-56.04;1.06;-87.83;;;;;0;46.726571;7.80019;-55.68
3140;17744.04;246.23;5.38;83.89;-56.09;1.06;-87.83;;;;;0;46.72657;7.800266;-56.15
3141;17748.68;245.71;5.4;83.83;-56.13;1.07;-87.83;;;;;0;46.726567;7.800332;-56.54
3142;17753.51;244.85;5.41;83.77;-56.12;1.07;-87.82;;;;;0;46.726565;7.800387;-56.61
3143;17757.97;243.87;5.44;83.71;-56.19;1.07;-87.85;;;;;0;46.726566;7.800438;-56.41
3144;17762.05;242.88;5.46;83.65;-56.23;1.08;-87.87;;;;;0;46.726572;7.800485;-55.93
3145;17766.19;241.77;5.49;83.6;-56.24;1.08;-87.87;;;;;0;46.726585;7.800532;-56.06
3146;17770.45;240.6;5.52;83.54;-56.27;1.08;-87.88;;;;;0;46.726604;7.800584;-56.51
3147;17774.91;239.46;5.54;83.49;-56.32;1.09;-87.88;;;;;0;46.72663;7.800644;-56.93
3148;17779.26;238.32;5.57;83.43;-56.3;1.09;-87.88;;;;;0;46.726659;7.800711;-56.94
3149;17783.43;237.18;5.6;83.37;-56.36;1.09;-87.9;;;;;0;46.726695;7.80079;-56.83
3150;17787.2;236.24;5.62;83.32;-56.37;1.09;-87.9;;;;;0;46.726734;7.800874;-56.3
3151;17790.61;235.37;5.63;83.28;-56.39;1.09;-87.91;;;;;0;46.726775;7.800959;-55.71
3152;17794.42;234.51;5.65;83.23;-56.43;1.09;-87.93;;;;;0;46.726821;7.801041;-55.88
3153;17798.84;233.96;5.65;83.17;-56.48;1.1;-87.95;;;;;0;46.726871;7.801116;-56.39
3154;17803.48;233.54;5.66;83.11;-56.53;1.1;-87.98;;;;;0;46.726924;7.80118;-56.68
3155;17807.93;233.13;5.66;83.05;-56.56;1.1;-87.99;;;;;0;46.726978;7.801234;-56.63
3156;17811.91;232.97;5.66;83.0;-56.53;1.1;-87.99;;;;;0;46.72703;7.801281;-56.34
3157;17815.55;232.93;5.67;82.95;-56.57;1.1;-88.01;;;;;0;46.727074;7.801319;-55.67
3158;17819.58;233.02;5.68;82.9;-56.58;1.1;-88.03;;;;;0;46.727111;7.801352;-55.7
3159;17824.02;233.23;5.69;82.84;-56.54;1.09;-88.02;;;;;0;46.727137;7.801382;-56.1
3160;17828.4;233.53;5.72;82.78;-56.52;1.09;-88.02;;;;;0;46.727151;7.801411;-56.1
3161;17832.64;233.87;5.75;82.73;-56.51;1.09;-88.03;;;;;0;46.727156;7.801444;-56.09
3162;17836.8;234.25;5.79;82.67;-56.52;1.09;-88.04;;;;;0;46.727156;7.801485;-55.92
3163;17840.87;234.64;5.84;82.62;-56.52;1.08;-88.05;;;;;0;46.727158;7.801539;-56.05
3164;17844.99;235.03;5.9;82.57;-56.51;1.08;-88.05;;;;;0;46.727166;7.801606;-56.6
3165;17849.51;235.41;5.96;82.51;-56.51;1.08;-88.06;;;;;0;46.727185;7.801687;-56.88
3166;17853.91;235.78;6.02;82.45;-56.58;1.08;-88.09;;;;;0;46.727214;7.801779;-56.74
3167;17858.12;236.15;6.09;82.4;-56.58;1.08;-88.1;;;;;0;46.727254;7.801877;-56.61
3168;17862.37;236.5;6.15;82.34;-56.58;1.08;-88.1;;;;;0;46.727303;7.801973;-56.54
3169;17867.0;236.86;6.21;82.28;-56.59;1.08;-88.11;;;;;0;46.727356;7.802061;-56.59
3170;17872.04;237.22;6.27;82.22;-56.64;1.08;-88.14;;;;;0;46.727409;7.802137;-56.63
3171;17876.91;237.58;6.32;82.15;-56.64;1.08;-88.14;;;;;0;46.727458;7.8022;-56.64
3172;17881.39;237.94;6.36;82.1;-56.63;1.08;-88.15;;;;;0;46.727503;7.802256;-56.85
3173;17885.82;238.29;6.4;82.04;-56.65;1.08;-88.15;;;;;0;46.727543;7.802307;-57.01
3174;17890.61;238.63;6.44;81.98;-56.66;1.08;-88.16;;;;;0;46.727578;7.802359;-57.11
3175;17895.54;238.94;6.47;81.91;-56.69;1.08;-88.17;;;;;0;46.727609;7.802415;-57.17
3176;17900.44;239.21;6.51;81.85;-56.72;1.09;-88.19;;;;;0;46.727635;7.802484;-57.15
3177;17905.12;239.43;6.55;81.79;-56.75;1.09;-88.2;;;;;0;46.727657;7.802558;-57.1
3178;17909.31;239.58;6.6;81.73;-56.74;1.09;-88.18;;;;;0;46.727674;7.802643;-56.99
3179;17913.56;239.66;6.64;81.68;-56.77;1.09;-88.19;;;;;0;46.727686;7.802731;-56.86
3180;17918.06;239.67;6.7;81.62;-56.8;1.09;-88.21;;;;;0;46.727695;7.802822;-56.54
3181;17922.61;239.55;6.78;81.56;-56.85;1.1;-88.22;;;;;0;46.727703;7.802911;-56.08
3182;17927.06;239.38;6.86;81.51;-56.86;1.1;-88.22;;;;;0;46.727712;7.802998;-56.15
3183;17931.31;239.22;6.95;81.45;-56.9;1.1;-88.23;;;;;0;46.727726;7.803079;-56.65
3184;17935.7;239.05;7.03;81.39;-56.94;1.1;-88.25;;;;;0;46.727749;7.803152;-56.94
3185;17940.49;238.88;7.12;81.33;-56.99;1.1;-88.27;;;;;0;46.727782;7.803219;-57.12
3186;17944.96;238.71;7.2;81.28;-57.0;1.11;-88.27;;;;;0;46.727827;7.803282;-57.23
3187;17949.08;238.55;7.28;81.22;-56.99;1.11;-88.26;;;;;0;46.727881;7.803345;-57.23
3188;17952.96;238.41;7.37;81.17;-57.04;1.11;-88.29;;;;;0;46.72794;7.803408;-56.74
